date,name,point
2019-03-05,뺑반,6.27
2019-03-05,기묘한 가족,5.75
2019-03-05,쇠파리,5.72
2019-03-05,"어쩌다, 결혼",5.49
2019-03-05,자전차왕 엄복동,4.22
2019-03-06,그린 북,9.63
2019-03-06,가버나움,9.60
2019-03-06,보헤미안 랩소디,9.43
2019-03-06,언더독,9.40
2019-03-06,폴란드로 간 아이들,9.39
2019-03-06,쉰들러 리스트,9.36
2019-03-06,드래곤 길들이기 3,9.27
2019-03-06,스파이더맨: 뉴 유니버스,9.23
2019-03-06,러빙 빈센트,9.21
2019-03-06,드래곤볼 슈퍼: 브로리,9.18
2019-03-06,바울,9.18
2019-03-06,스타 이즈 본,9.15
2019-03-06,인생 후르츠,9.08
2019-03-06,증인,9.08
2019-03-06,로마,9.08
2019-03-06,말모이,9.06
2019-03-06,우리 학교,8.97
2019-03-06,일일시호일,8.85
2019-03-06,더 페이버릿: 여왕의 여자,8.81
2019-03-06,델타 보이즈,8.80
2019-03-06,극장판 헬로카봇:옴파로스 섬의 비밀,8.78
2019-03-06,알리타: 배틀 엔젤,8.78
2019-03-06,김광석,8.72
2019-03-06,항거:유관순 이야기,8.69
2019-03-06,극한직업,8.66
2019-03-06,"좋아해, 너를",8.47
2019-03-06,어둠 속의 댄서,8.43
2019-03-06,레토,8.40
2019-03-06,메리 포핀스 리턴즈,8.33
2019-03-06,내안의 그놈,8.28
2019-03-06,더 랍스터,7.88
2019-03-06,해피 데스데이 2 유,7.79
2019-03-06,님포매니악 볼륨2,7.79
2019-03-06,님포매니악 볼륨1,7.61
2019-03-06,블랙 팬서,7.50
2019-03-06,사바하,7.22
2019-03-06,킬링 디어,6.99
2019-03-06,신데렐라:마법 반지의 비밀,6.69
2019-03-06,안티크라이스트,6.54
2019-03-06,콜드 체이싱,6.41
2019-03-06,뺑반,6.26
2019-03-06,쇠파리,5.72
2019-03-06,캡틴 마블,5.53
2019-03-06,"어쩌다, 결혼",5.50
2019-03-06,자전차왕 엄복동,4.20
2019-03-07,그린 북,9.63
2019-03-07,가버나움,9.60
2019-03-07,보헤미안 랩소디,9.43
2019-03-07,언더독,9.40
2019-03-07,폴란드로 간 아이들,9.39
2019-03-07,쉰들러 리스트,9.36
2019-03-07,드래곤 길들이기 3,9.27
2019-03-07,스파이더맨: 뉴 유니버스,9.23
2019-03-07,러빙 빈센트,9.21
2019-03-07,드래곤볼 슈퍼: 브로리,9.18
2019-03-07,바울,9.18
2019-03-07,스타 이즈 본,9.15
2019-03-07,인생 후르츠,9.08
2019-03-07,증인,9.08
2019-03-07,로마,9.07
2019-03-07,말모이,9.06
2019-03-07,우리 학교,8.97
2019-03-07,일일시호일,8.85
2019-03-07,델타 보이즈,8.80
2019-03-07,더 페이버릿: 여왕의 여자,8.79
2019-03-07,알리타: 배틀 엔젤,8.78
2019-03-07,극장판 헬로카봇:옴파로스 섬의 비밀,8.77
2019-03-07,항거:유관순 이야기,8.67
2019-03-07,극한직업,8.66
2019-03-07,"좋아해, 너를",8.47
2019-03-07,어둠 속의 댄서,8.43
2019-03-07,레토,8.39
2019-03-07,메리 포핀스 리턴즈,8.33
2019-03-07,더 랍스터,7.88
2019-03-07,해피 데스데이 2 유,7.79
2019-03-07,님포매니악 볼륨2,7.79
2019-03-07,님포매니악 볼륨1,7.61
2019-03-07,블랙 팬서,7.50
2019-03-07,사바하,7.23
2019-03-07,킬링 디어,7.01
2019-03-07,신데렐라:마법 반지의 비밀,6.69
2019-03-07,안티크라이스트,6.54
2019-03-07,콜드 체이싱,6.40
2019-03-07,쇠파리,5.72
2019-03-07,캡틴 마블,5.69
2019-03-07,"어쩌다, 결혼",5.49
2019-03-07,자전차왕 엄복동,4.17
2019-03-08,그린 북,9.63
2019-03-08,가버나움,9.60
2019-03-08,보헤미안 랩소디,9.43
2019-03-08,언더독,9.39
2019-03-08,폴란드로 간 아이들,9.39
2019-03-08,쉰들러 리스트,9.36
2019-03-08,드래곤 길들이기 3,9.26
2019-03-08,스파이더맨: 뉴 유니버스,9.23
2019-03-08,러빙 빈센트,9.21
2019-03-08,드래곤볼 슈퍼: 브로리,9.18
2019-03-08,바울,9.18
2019-03-08,스타 이즈 본,9.15
2019-03-08,인생 후르츠,9.08
2019-03-08,증인,9.08
2019-03-08,로마,9.07
2019-03-08,말모이,9.06
2019-03-08,우리 학교,8.97
2019-03-08,일일시호일,8.85
2019-03-08,더 페이버릿: 여왕의 여자,8.80
2019-03-08,델타 보이즈,8.80
2019-03-08,알리타: 배틀 엔젤,8.78
2019-03-08,극장판 헬로카봇:옴파로스 섬의 비밀,8.77
2019-03-08,항거:유관순 이야기,8.66
2019-03-08,극한직업,8.66
2019-03-08,"좋아해, 너를",8.47
2019-03-08,어둠 속의 댄서,8.43
2019-03-08,레토,8.38
2019-03-08,메리 포핀스 리턴즈,8.33
2019-03-08,더 랍스터,7.88
2019-03-08,해피 데스데이 2 유,7.79
2019-03-08,님포매니악 볼륨2,7.79
2019-03-08,님포매니악 볼륨1,7.61
2019-03-08,블랙 팬서,7.50
2019-03-08,사바하,7.24
2019-03-08,킬링 디어,7.01
2019-03-08,신데렐라:마법 반지의 비밀,6.68
2019-03-08,안티크라이스트,6.54
2019-03-08,콜드 체이싱,6.40
2019-03-08,캡틴 마블,5.80
2019-03-08,쇠파리,5.72
2019-03-08,"어쩌다, 결혼",5.41
2019-03-08,자전차왕 엄복동,4.13
2019-03-09,그린 북,9.63
2019-03-09,가버나움,9.61
2019-03-09,보헤미안 랩소디,9.43
2019-03-09,언더독,9.39
2019-03-09,폴란드로 간 아이들,9.39
2019-03-09,쉰들러 리스트,9.36
2019-03-09,드래곤 길들이기 3,9.26
2019-03-09,스파이더맨: 뉴 유니버스,9.23
2019-03-09,러빙 빈센트,9.21
2019-03-09,드래곤볼 슈퍼: 브로리,9.19
2019-03-09,바울,9.18
2019-03-09,스타 이즈 본,9.15
2019-03-09,로마,9.07
2019-03-09,인생 후르츠,9.07
2019-03-09,증인,9.07
2019-03-09,말모이,9.06
2019-03-09,일일시호일,8.85
2019-03-09,델타 보이즈,8.80
2019-03-09,더 페이버릿: 여왕의 여자,8.79
2019-03-09,알리타: 배틀 엔젤,8.78
2019-03-09,극장판 헬로카봇:옴파로스 섬의 비밀,8.77
2019-03-09,주먹왕 랄프 2: 인터넷 속으로,8.72
2019-03-09,항거:유관순 이야기,8.66
2019-03-09,극한직업,8.66
2019-03-09,"좋아해, 너를",8.47
2019-03-09,어둠 속의 댄서,8.43
2019-03-09,레토,8.38
2019-03-09,메리 포핀스 리턴즈,8.33
2019-03-09,더 랍스터,7.88
2019-03-09,님포매니악 볼륨2,7.79
2019-03-09,해피 데스데이 2 유,7.79
2019-03-09,님포매니악 볼륨1,7.61
2019-03-09,블랙 팬서,7.50
2019-03-09,사바하,7.24
2019-03-09,킬링 디어,7.01
2019-03-09,신데렐라:마법 반지의 비밀,6.66
2019-03-09,안티크라이스트,6.54
2019-03-09,콜드 체이싱,6.40
2019-03-09,캡틴 마블,6.04
2019-03-09,쇠파리,5.72
2019-03-09,"어쩌다, 결혼",5.21
2019-03-09,자전차왕 엄복동,4.08
2019-03-10,그린 북,9.63
2019-03-10,가버나움,9.61
2019-03-10,보헤미안 랩소디,9.43
2019-03-10,언더독,9.39
2019-03-10,폴란드로 간 아이들,9.39
2019-03-10,쉰들러 리스트,9.36
2019-03-10,드래곤 길들이기 3,9.26
2019-03-10,스파이더맨: 뉴 유니버스,9.23
2019-03-10,러빙 빈센트,9.21
2019-03-10,드래곤볼 슈퍼: 브로리,9.19
2019-03-10,바울,9.18
2019-03-10,스타 이즈 본,9.15
2019-03-10,로마,9.07
2019-03-10,인생 후르츠,9.07
2019-03-10,증인,9.07
2019-03-10,말모이,9.07
2019-03-10,일일시호일,8.85
2019-03-10,델타 보이즈,8.80
2019-03-10,알리타: 배틀 엔젤,8.77
2019-03-10,극장판 헬로카봇:옴파로스 섬의 비밀,8.77
2019-03-10,더 페이버릿: 여왕의 여자,8.76
2019-03-10,주먹왕 랄프 2: 인터넷 속으로,8.71
2019-03-10,항거:유관순 이야기,8.66
2019-03-10,극한직업,8.65
2019-03-10,"좋아해, 너를",8.48
2019-03-10,어둠 속의 댄서,8.43
2019-03-10,레토,8.39
2019-03-10,메리 포핀스 리턴즈,8.33
2019-03-10,더 랍스터,7.88
2019-03-10,님포매니악 볼륨2,7.79
2019-03-10,해피 데스데이 2 유,7.78
2019-03-10,님포매니악 볼륨1,7.61
2019-03-10,블랙 팬서,7.50
2019-03-10,사바하,7.25
2019-03-10,킬링 디어,7.01
2019-03-10,신데렐라:마법 반지의 비밀,6.58
2019-03-10,안티크라이스트,6.54
2019-03-10,콜드 체이싱,6.40
2019-03-10,캡틴 마블,6.30
2019-03-10,쇠파리,5.72
2019-03-10,"어쩌다, 결혼",5.07
2019-03-10,자전차왕 엄복동,4.04
2019-03-11,그린 북,9.63
2019-03-11,가버나움,9.61
2019-03-11,보헤미안 랩소디,9.43
2019-03-11,폴란드로 간 아이들,9.39
2019-03-11,언더독,9.38
2019-03-11,쉰들러 리스트,9.36
2019-03-11,드래곤 길들이기 3,9.26
2019-03-11,스파이더맨: 뉴 유니버스,9.23
2019-03-11,러빙 빈센트,9.21
2019-03-11,드래곤볼 슈퍼: 브로리,9.19
2019-03-11,바울,9.18
2019-03-11,스타 이즈 본,9.15
2019-03-11,인생 후르츠,9.07
2019-03-11,증인,9.07
2019-03-11,로마,9.07
2019-03-11,말모이,9.07
2019-03-11,일일시호일,8.84
2019-03-11,델타 보이즈,8.80
2019-03-11,알리타: 배틀 엔젤,8.77
2019-03-11,극장판 헬로카봇:옴파로스 섬의 비밀,8.77
2019-03-11,더 페이버릿: 여왕의 여자,8.77
2019-03-11,주먹왕 랄프 2: 인터넷 속으로,8.71
2019-03-11,항거:유관순 이야기,8.66
2019-03-11,극한직업,8.65
2019-03-11,"좋아해, 너를",8.48
2019-03-11,어둠 속의 댄서,8.43
2019-03-11,레토,8.39
2019-03-11,메리 포핀스 리턴즈,8.33
2019-03-11,더 랍스터,7.88
2019-03-11,님포매니악 볼륨2,7.79
2019-03-11,해피 데스데이 2 유,7.78
2019-03-11,님포매니악 볼륨1,7.61
2019-03-11,블랙 팬서,7.50
2019-03-11,사바하,7.26
2019-03-11,킬링 디어,7.01
2019-03-11,신데렐라:마법 반지의 비밀,6.56
2019-03-11,안티크라이스트,6.54
2019-03-11,살인마 잭의 집,6.44
2019-03-11,콜드 체이싱,6.40
2019-03-11,캡틴 마블,6.35
2019-03-11,쇠파리,5.72
2019-03-11,"어쩌다, 결혼",4.98
2019-03-11,자전차왕 엄복동,4.02
2019-03-12,그린 북,9.62
2019-03-12,가버나움,9.61
2019-03-12,보헤미안 랩소디,9.43
2019-03-12,폴란드로 간 아이들,9.39
2019-03-12,언더독,9.38
2019-03-12,쉰들러 리스트,9.36
2019-03-12,드래곤 길들이기 3,9.26
2019-03-12,스파이더맨: 뉴 유니버스,9.23
2019-03-12,러빙 빈센트,9.21
2019-03-12,드래곤볼 슈퍼: 브로리,9.17
2019-03-12,스타 이즈 본,9.15
2019-03-12,인생 후르츠,9.07
2019-03-12,로마,9.07
2019-03-12,증인,9.07
2019-03-12,말모이,9.07
2019-03-12,일일시호일,8.84
2019-03-12,델타 보이즈,8.80
2019-03-12,알리타: 배틀 엔젤,8.77
2019-03-12,극장판 헬로카봇:옴파로스 섬의 비밀,8.77
2019-03-12,더 페이버릿: 여왕의 여자,8.76
2019-03-12,주먹왕 랄프 2: 인터넷 속으로,8.71
2019-03-12,항거:유관순 이야기,8.66
2019-03-12,극한직업,8.65
2019-03-12,도화선,8.62
2019-03-12,엽문3: 최후의 대결,8.59
2019-03-12,"좋아해, 너를",8.48
2019-03-12,어둠 속의 댄서,8.43
2019-03-12,레토,8.39
2019-03-12,메리 포핀스 리턴즈,8.32
2019-03-12,더 랍스터,7.88
2019-03-12,님포매니악 볼륨2,7.79
2019-03-12,해피 데스데이 2 유,7.78
2019-03-12,님포매니악 볼륨1,7.61
2019-03-12,블랙 팬서,7.50
2019-03-12,사바하,7.26
2019-03-12,킬링 디어,7.01
2019-03-12,신데렐라:마법 반지의 비밀,6.55
2019-03-12,안티크라이스트,6.54
2019-03-12,콜드 체이싱,6.40
2019-03-12,캡틴 마블,6.39
2019-03-12,살인마 잭의 집,6.38
2019-03-12,쇠파리,5.72
2019-03-12,"어쩌다, 결혼",4.90
2019-03-12,자전차왕 엄복동,4.00
2019-03-13,그린 북,9.63
2019-03-13,가버나움,9.61
2019-03-13,보헤미안 랩소디,9.43
2019-03-13,폴란드로 간 아이들,9.39
2019-03-13,언더독,9.38
2019-03-13,쉰들러 리스트,9.36
2019-03-13,드래곤 길들이기 3,9.26
2019-03-13,스파이더맨: 뉴 유니버스,9.23
2019-03-13,러빙 빈센트,9.21
2019-03-13,스타 이즈 본,9.15
2019-03-13,인생 후르츠,9.08
2019-03-13,로마,9.07
2019-03-13,증인,9.07
2019-03-13,말모이,9.07
2019-03-13,일일시호일,8.85
2019-03-13,델타 보이즈,8.80
2019-03-13,알리타: 배틀 엔젤,8.77
2019-03-13,극장판 헬로카봇:옴파로스 섬의 비밀,8.77
2019-03-13,더 페이버릿: 여왕의 여자,8.77
2019-03-13,주먹왕 랄프 2: 인터넷 속으로,8.71
2019-03-13,항거:유관순 이야기,8.65
2019-03-13,극한직업,8.65
2019-03-13,도화선,8.62
2019-03-13,엽문3: 최후의 대결,8.59
2019-03-13,"좋아해, 너를",8.48
2019-03-13,어둠 속의 댄서,8.43
2019-03-13,레토,8.39
2019-03-13,메리 포핀스 리턴즈,8.30
2019-03-13,더 랍스터,7.88
2019-03-13,님포매니악 볼륨2,7.79
2019-03-13,해피 데스데이 2 유,7.78
2019-03-13,님포매니악 볼륨1,7.61
2019-03-13,블랙 팬서,7.50
2019-03-13,사바하,7.26
2019-03-13,킬링 디어,7.01
2019-03-13,신데렐라:마법 반지의 비밀,6.55
2019-03-13,안티크라이스트,6.54
2019-03-13,캡틴 마블,6.42
2019-03-13,콜드 체이싱,6.40
2019-03-13,살인마 잭의 집,6.38
2019-03-13,쇠파리,5.72
2019-03-13,"어쩌다, 결혼",4.84
2019-03-13,자전차왕 엄복동,4.00
2019-03-14,그린 북,9.63
2019-03-14,가버나움,9.61
2019-03-14,보헤미안 랩소디,9.43
2019-03-14,폴란드로 간 아이들,9.39
2019-03-14,언더독,9.38
2019-03-14,드래곤 길들이기 3,9.26
2019-03-14,스파이더맨: 뉴 유니버스,9.23
2019-03-14,러빙 빈센트,9.21
2019-03-14,스타 이즈 본,9.15
2019-03-14,싸이코,9.13
2019-03-14,인생 후르츠,9.08
2019-03-14,로마,9.08
2019-03-14,증인,9.07
2019-03-14,말모이,9.07
2019-03-14,일일시호일,8.85
2019-03-14,델타 보이즈,8.80
2019-03-14,극장판 헬로카봇:옴파로스 섬의 비밀,8.77
2019-03-14,더 페이버릿: 여왕의 여자,8.77
2019-03-14,주먹왕 랄프 2: 인터넷 속으로,8.71
2019-03-14,항거:유관순 이야기,8.65
2019-03-14,극한직업,8.63
2019-03-14,도화선,8.62
2019-03-14,엽문3: 최후의 대결,8.59
2019-03-14,"좋아해, 너를",8.48
2019-03-14,어둠 속의 댄서,8.43
2019-03-14,티파니에서 아침을,8.41
2019-03-14,레토,8.39
2019-03-14,메리 포핀스 리턴즈,8.30
2019-03-14,더 랍스터,7.88
2019-03-14,님포매니악 볼륨2,7.79
2019-03-14,님포매니악 볼륨1,7.61
2019-03-14,블랙 팬서,7.50
2019-03-14,사바하,7.26
2019-03-14,킬링 디어,7.00
2019-03-14,신데렐라:마법 반지의 비밀,6.55
2019-03-14,안티크라이스트,6.54
2019-03-14,캡틴 마블,6.44
2019-03-14,콜드 체이싱,6.40
2019-03-14,살인마 잭의 집,6.38
2019-03-14,쇠파리,5.72
2019-03-14,"어쩌다, 결혼",4.81
2019-03-14,자전차왕 엄복동,3.99
2019-03-15,그린 북,9.63
2019-03-15,가버나움,9.61
2019-03-15,보헤미안 랩소디,9.43
2019-03-15,언더독,9.38
2019-03-15,드래곤 길들이기 3,9.26
2019-03-15,스파이더맨: 뉴 유니버스,9.23
2019-03-15,러빙 빈센트,9.21
2019-03-15,스타 이즈 본,9.15
2019-03-15,싸이코,9.13
2019-03-15,로마,9.08
2019-03-15,인생 후르츠,9.08
2019-03-15,증인,9.07
2019-03-15,말모이,9.07
2019-03-15,일일시호일,8.85
2019-03-15,델타 보이즈,8.81
2019-03-15,극장판 헬로카봇:옴파로스 섬의 비밀,8.77
2019-03-15,더 페이버릿: 여왕의 여자,8.77
2019-03-15,주먹왕 랄프 2: 인터넷 속으로,8.71
2019-03-15,항거:유관순 이야기,8.65
2019-03-15,극한직업,8.62
2019-03-15,도화선,8.62
2019-03-15,엽문3: 최후의 대결,8.59
2019-03-15,"좋아해, 너를",8.48
2019-03-15,어둠 속의 댄서,8.43
2019-03-15,티파니에서 아침을,8.41
2019-03-15,레토,8.39
2019-03-15,메리 포핀스 리턴즈,8.30
2019-03-15,더 랍스터,7.88
2019-03-15,님포매니악 볼륨2,7.79
2019-03-15,이스케이프 룸,7.77
2019-03-15,님포매니악 볼륨1,7.61
2019-03-15,블랙 팬서,7.50
2019-03-15,사바하,7.26
2019-03-15,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,7.03
2019-03-15,킬링 디어,7.00
2019-03-15,신데렐라:마법 반지의 비밀,6.55
2019-03-15,안티크라이스트,6.54
2019-03-15,캡틴 마블,6.45
2019-03-15,살인마 잭의 집,6.40
2019-03-15,콜드 체이싱,6.40
2019-03-15,쇠파리,5.72
2019-03-15,"어쩌다, 결혼",4.78
2019-03-15,자전차왕 엄복동,3.98
2019-03-16,그린 북,9.62
2019-03-16,가버나움,9.60
2019-03-16,보헤미안 랩소디,9.43
2019-03-16,언더독,9.38
2019-03-16,드래곤 길들이기 3,9.26
2019-03-16,스파이더맨: 뉴 유니버스,9.23
2019-03-16,러빙 빈센트,9.21
2019-03-16,칠곡 가시나들,9.20
2019-03-16,스타 이즈 본,9.15
2019-03-16,싸이코,9.13
2019-03-16,로마,9.08
2019-03-16,인생 후르츠,9.07
2019-03-16,증인,9.07
2019-03-16,말모이,9.07
2019-03-16,일일시호일,8.85
2019-03-16,델타 보이즈,8.81
2019-03-16,극장판 헬로카봇:옴파로스 섬의 비밀,8.77
2019-03-16,더 페이버릿: 여왕의 여자,8.77
2019-03-16,주먹왕 랄프 2: 인터넷 속으로,8.71
2019-03-16,항거:유관순 이야기,8.64
2019-03-16,도화선,8.62
2019-03-16,극한직업,8.61
2019-03-16,엽문3: 최후의 대결,8.59
2019-03-16,"좋아해, 너를",8.48
2019-03-16,어둠 속의 댄서,8.43
2019-03-16,티파니에서 아침을,8.41
2019-03-16,레토,8.39
2019-03-16,메리 포핀스 리턴즈,8.31
2019-03-16,더 랍스터,7.89
2019-03-16,이스케이프 룸,7.83
2019-03-16,님포매니악 볼륨2,7.77
2019-03-16,님포매니악 볼륨1,7.61
2019-03-16,사바하,7.26
2019-03-16,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,7.03
2019-03-16,킬링 디어,7.00
2019-03-16,신데렐라:마법 반지의 비밀,6.54
2019-03-16,안티크라이스트,6.54
2019-03-16,캡틴 마블,6.50
2019-03-16,살인마 잭의 집,6.42
2019-03-16,콜드 체이싱,6.40
2019-03-16,쇠파리,5.72
2019-03-16,"어쩌다, 결혼",4.75
2019-03-16,자전차왕 엄복동,3.97
2019-03-17,그린 북,9.63
2019-03-17,가버나움,9.60
2019-03-17,보헤미안 랩소디,9.43
2019-03-17,언더독,9.38
2019-03-17,드래곤 길들이기 3,9.26
2019-03-17,스파이더맨: 뉴 유니버스,9.23
2019-03-17,칠곡 가시나들,9.22
2019-03-17,러빙 빈센트,9.21
2019-03-17,스타 이즈 본,9.15
2019-03-17,싸이코,9.13
2019-03-17,인생 후르츠,9.07
2019-03-17,로마,9.07
2019-03-17,증인,9.07
2019-03-17,말모이,9.06
2019-03-17,라스트 미션,8.97
2019-03-17,일일시호일,8.86
2019-03-17,델타 보이즈,8.81
2019-03-17,더 페이버릿: 여왕의 여자,8.77
2019-03-17,극장판 헬로카봇:옴파로스 섬의 비밀,8.77
2019-03-17,주먹왕 랄프 2: 인터넷 속으로,8.71
2019-03-17,항거:유관순 이야기,8.64
2019-03-17,도화선,8.62
2019-03-17,극한직업,8.60
2019-03-17,엽문3: 최후의 대결,8.59
2019-03-17,어둠 속의 댄서,8.44
2019-03-17,티파니에서 아침을,8.41
2019-03-17,메리 포핀스 리턴즈,8.29
2019-03-17,이스케이프 룸,7.79
2019-03-17,님포매니악 볼륨2,7.77
2019-03-17,님포매니악 볼륨1,7.61
2019-03-17,사바하,7.26
2019-03-17,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,7.03
2019-03-17,킬링 디어,6.99
2019-03-17,캡틴 마블,6.56
2019-03-17,안티크라이스트,6.54
2019-03-17,신데렐라:마법 반지의 비밀,6.53
2019-03-17,살인마 잭의 집,6.41
2019-03-17,콜드 체이싱,6.40
2019-03-17,쇠파리,5.72
2019-03-17,"어쩌다, 결혼",4.72
2019-03-17,자전차왕 엄복동,3.98
2019-03-18,그린 북,9.63
2019-03-18,가버나움,9.60
2019-03-18,보헤미안 랩소디,9.43
2019-03-18,언더독,9.38
2019-03-18,드래곤 길들이기 3,9.26
2019-03-18,칠곡 가시나들,9.23
2019-03-18,벤허,9.23
2019-03-18,스파이더맨: 뉴 유니버스,9.23
2019-03-18,스타 이즈 본,9.15
2019-03-18,싸이코,9.13
2019-03-18,인생 후르츠,9.07
2019-03-18,로마,9.07
2019-03-18,증인,9.07
2019-03-18,라스트 미션,8.95
2019-03-18,일일시호일,8.86
2019-03-18,델타 보이즈,8.81
2019-03-18,극장판 헬로카봇:옴파로스 섬의 비밀,8.77
2019-03-18,더 페이버릿: 여왕의 여자,8.77
2019-03-18,항거:유관순 이야기,8.64
2019-03-18,도화선,8.62
2019-03-18,엽문3: 최후의 대결,8.59
2019-03-18,극한직업,8.59
2019-03-18,어둠 속의 댄서,8.44
2019-03-18,정글북,8.43
2019-03-18,티파니에서 아침을,8.41
2019-03-18,메리 포핀스 리턴즈,8.28
2019-03-18,님포매니악 볼륨2,7.77
2019-03-18,이스케이프 룸,7.74
2019-03-18,님포매니악 볼륨1,7.61
2019-03-18,사바하,7.26
2019-03-18,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,7.03
2019-03-18,캡틴 마블,6.58
2019-03-18,신데렐라:마법 반지의 비밀,6.54
2019-03-18,살인마 잭의 집,6.42
2019-03-18,콜드 체이싱,6.40
2019-03-18,용호문,6.33
2019-03-18,쇠파리,5.72
2019-03-18,"어쩌다, 결혼",4.70
2019-03-18,자전차왕 엄복동,3.98
2019-03-19,그린 북,9.62
2019-03-19,가버나움,9.60
2019-03-19,보헤미안 랩소디,9.43
2019-03-19,포레스트 검프,9.39
2019-03-19,언더독,9.38
2019-03-19,드래곤 길들이기 3,9.26
2019-03-19,칠곡 가시나들,9.23
2019-03-19,스파이더맨: 뉴 유니버스,9.23
2019-03-19,러빙 빈센트,9.21
2019-03-19,플립,9.21
2019-03-19,스타 이즈 본,9.15
2019-03-19,싸이코,9.13
2019-03-19,인생 후르츠,9.07
2019-03-19,로마,9.07
2019-03-19,증인,9.07
2019-03-19,라스트 미션,8.98
2019-03-19,일일시호일,8.87
2019-03-19,델타 보이즈,8.81
2019-03-19,더 페이버릿: 여왕의 여자,8.78
2019-03-19,극장판 헬로카봇:옴파로스 섬의 비밀,8.77
